Wall time,Step,Value
1615722042.338141,1,76.62625122070312
1615722082.9442167,2,86.94249725341797
1615722120.0856752,3,88.85749816894531
1615722157.0528505,4,90.44249725341797
1615722193.9675643,5,91.9375
1615722230.737765,6,91.05374908447266
1615722267.6379921,7,92.37124633789062
1615722304.626302,8,91.34874725341797
1615722341.6684225,9,93.06749725341797
1615722378.7344425,10,92.48249816894531
1615722415.6278627,11,93.35749816894531
1615722452.4366949,12,92.63874816894531
1615722489.1994908,13,93.79499816894531
1615722525.7972589,14,93.95999908447266
1615722562.1570704,15,94.31749725341797
1615722598.5471828,16,92.90249633789062
1615722634.885487,17,93.01374816894531
1615722671.4069529,18,93.95999908447266
1615722707.8167171,19,94.69249725341797
1615722744.2877347,20,95.08499908447266
1615722780.6074004,21,95.84874725341797
1615722816.849974,22,96.15625
1615722853.1609685,23,96.86624908447266
1615722889.34282,24,96.4375
1615722925.6863472,25,96.24124908447266
1615722962.0272076,26,96.625
1615722998.4377296,27,96.55374908447266
1615723034.7038796,28,97.02249908447266
1615723071.1175442,29,96.53125
1615723107.4346802,30,96.91124725341797
1615723143.6882157,31,96.85749816894531
1615723179.8522408,32,96.77249908447266
1615723216.1362484,33,96.20999908447266
1615723252.4725413,34,96.83499908447266
1615723288.8198264,35,97.03125
1615723325.0566165,36,96.25
1615723361.3791718,37,96.96875
1615723397.5639458,38,96.88874816894531
1615723433.7185504,39,96.82624816894531
1615723469.8540084,40,97.46875
1615723506.0975246,41,97.5625
1615723542.3000085,42,98.01374816894531
1615723578.5959477,43,98.14749908447266
1615723614.7825954,44,98.21875
1615723651.1401277,45,98.3125
1615723687.466543,46,98.34375
1615723723.921055,47,98.08499908447266
1615723760.2307837,48,98.55374908447266
1615723796.6443925,49,98.375
1615723833.0586288,50,98.40625
1615723869.3317814,51,97.9375
1615723905.6098783,52,98.40625
1615723941.8798933,53,98.5
1615723978.1657836,54,98.36624908447266
1615724014.4294255,55,98.39749908447266
1615724050.7066343,56,98.375
1615724086.940318,57,98.25
1615724123.251174,58,98.3125
1615724159.5486672,59,98.27249908447266
1615724195.6899555,60,98.24124908447266
1615724231.9449766,61,98.875
1615724268.198262,62,98.89749908447266
1615724304.3690825,63,98.9375
1615724340.475156,64,99.09375
1615724376.674899,65,98.90625
1615724412.9131713,66,99.0
1615724449.1851473,67,99.03125
1615724485.309499,68,99.09375
1615724521.4858055,69,99.125
1615724557.6016164,70,98.875
1615724593.7605274,71,99.00499725341797
1615724629.837027,72,99.0
1615724665.9402442,73,98.84375
1615724702.029424,74,98.90625
1615724738.2049932,75,98.71875
1615724774.4295845,76,99.125
1615724810.5735762,77,99.15625
1615724846.8542666,78,98.9375
1615724883.2146795,79,99.15625
1615724919.4286788,80,99.125
1615724955.7095964,81,99.125
1615724991.9491806,82,99.375
1615725028.261319,83,99.3125
1615725064.325825,84,99.375
1615725100.474898,85,99.28125
1615725136.7548642,86,99.42874908447266
1615725172.9743552,87,99.46875
1615725209.0826318,88,99.28125
1615725245.255743,89,99.36624908447266
1615725281.572786,90,99.3125
1615725317.8201492,91,99.46875
1615725354.0116162,92,99.52249908447266
1615725390.2154346,93,99.3125
1615725426.3288753,94,99.28125
1615725462.482023,95,99.52249908447266
1615725498.654131,96,99.34375
1615725534.9174285,97,99.375
1615725571.2940812,98,99.30374908447266
1615725607.5513525,99,99.34375
1615725643.7982438,100,99.4375
1615725680.1289885,101,99.625
1615725716.3291852,102,99.55374908447266
1615725752.6009877,103,99.6875
1615725788.860532,104,99.55374908447266
1615725825.1169553,105,99.625
1615725861.3117635,106,99.5625
1615725897.5916772,107,99.53125
1615725934.0172713,108,99.40625
1615725970.4682026,109,99.40625
1615726006.9137282,110,99.61624908447266
1615726043.0261056,111,99.5
1615726079.1704664,112,99.5
1615726115.4873636,113,99.5625
1615726151.8309023,114,99.6875
1615726188.070907,115,99.59375
1615726224.4008915,116,99.53125
1615726260.6502762,117,99.65625
1615726296.9849954,118,99.59375
1615726333.3777766,119,99.5625
1615726369.75497,120,99.58499908447266
1615726405.9650059,121,99.5625
1615726442.2195292,122,99.61624908447266
1615726478.557696,123,99.59375
1615726514.7389734,124,99.59375
1615726550.8938866,125,99.65625
1615726587.099579,126,99.65625
1615726623.2211878,127,99.59375
1615726659.4084606,128,99.625
1615726695.4904563,129,99.59375
1615726731.780661,130,99.5625
1615726767.974558,131,99.75
1615726804.2787814,132,99.61624908447266
1615726840.50005,133,99.6875
1615726876.855469,134,99.625
1615726913.1717494,135,99.71875
1615726949.3938768,136,99.625
1615726985.6471622,137,99.71875
1615727021.9878125,138,99.65625
1615727058.3051457,139,99.71875
1615727094.792411,140,99.71875
1615727131.248171,141,99.64749908447266
1615727167.5725875,142,99.71875
1615727204.0215607,143,99.65625
