Wall time,Step,Value
1615635236.0610433,1,1.2876969575881958
1615635261.3548386,2,0.6152814030647278
1615635286.6203713,3,0.5305747985839844
1615635311.9527373,4,0.4598205089569092
1615635337.424973,5,0.4687642753124237
1615635362.8550587,6,0.4376784861087799
1615635388.1198208,7,0.41051092743873596
1615635413.506083,8,0.4011853337287903
1615635438.912615,9,0.3918273448944092
1615635464.211579,10,0.36351150274276733
1615635489.461736,11,0.3833964169025421
1615635514.7723904,12,0.3353966474533081
1615635540.0176804,13,0.33624163269996643
1615635565.285838,14,0.3584125339984894
1615635590.5339305,15,0.34183451533317566
1615635615.6931007,16,0.35424163937568665
1615635640.8776321,17,0.3086127042770386
1615635666.1074047,18,0.2986801862716675
1615635691.2827637,19,0.32910874485969543
1615635716.5222204,20,0.2995359003543854
1615635741.722347,21,0.2742217183113098
1615635766.8177207,22,0.23576827347278595
1615635791.8688018,23,0.24705390632152557
1615635817.0811064,24,0.23239171504974365
1615635842.2487304,25,0.2338816225528717
1615635867.2901762,26,0.23902565240859985
1615635892.2364872,27,0.2135642021894455
1615635917.5014825,28,0.2431161254644394
1615635942.7195034,29,0.2459188550710678
1615635967.9198573,30,0.22513656318187714
1615635992.8564925,31,0.21894116699695587
1615636017.9178169,32,0.2246587574481964
1615636042.916078,33,0.20695215463638306
1615636068.0020456,34,0.2047424465417862
1615636093.0109055,35,0.21469224989414215
1615636118.0997958,36,0.23297032713890076
1615636143.3438864,37,0.24443140625953674
1615636168.5808814,38,0.21148446202278137
1615636193.5922844,39,0.20229069888591766
1615636218.7217584,40,0.21363365650177002
1615636243.8358634,41,0.18257297575473785
1615636269.069772,42,0.18072079122066498
1615636294.0739956,43,0.16433919966220856
1615636319.1670334,44,0.1593223363161087
1615636344.283641,45,0.16083766520023346
1615636369.2192702,46,0.16832022368907928
1615636394.3707616,47,0.1620917171239853
1615636419.2935698,48,0.17351117730140686
1615636444.5664349,49,0.15320444107055664
1615636469.6582718,50,0.16184572875499725
1615636494.753812,51,0.16267064213752747
1615636519.792798,52,0.16987530887126923
1615636544.9254534,53,0.1528819054365158
1615636570.0701077,54,0.159925639629364
1615636595.063327,55,0.14914464950561523
1615636620.276268,56,0.16449595987796783
1615636645.7394445,57,0.15453289449214935
1615636671.1403854,58,0.1556887924671173
1615636696.0814164,59,0.15370526909828186
1615636721.0542567,60,0.13947731256484985
1615636746.2198508,61,0.12273318320512772
1615636771.2711623,62,0.12815776467323303
1615636796.3590915,63,0.12949508428573608
1615636821.3204298,64,0.12514500319957733
1615636846.2449028,65,0.12775550782680511
1615636871.342644,66,0.12777936458587646
1615636896.3001397,67,0.12972694635391235
1615636921.275936,68,0.12946616113185883
1615636946.2188885,69,0.12564082443714142
1615636971.186226,70,0.12180149555206299
1615636996.0560892,71,0.12633976340293884
1615637020.9870844,72,0.12809596955776215
1615637046.133917,73,0.12595981359481812
1615637071.1951716,74,0.12591856718063354
1615637096.2007682,75,0.12450718134641647
1615637121.3316736,76,0.11554934829473495
1615637146.2734244,77,0.11675367504358292
1615637171.0351868,78,0.12385205924510956
1615637195.9538727,79,0.11898569762706757
1615637220.9752853,80,0.12449166923761368
1615637245.9981134,81,0.10348335653543472
1615637270.9346902,82,0.10864564031362534
1615637295.6990724,83,0.11400897055864334
1615637320.651416,84,0.09943881630897522
1615637345.5153325,85,0.10900797694921494
1615637370.515438,86,0.10685069859027863
1615637395.590773,87,0.10800857841968536
1615637420.6077566,88,0.10964951664209366
1615637445.388716,89,0.10979617387056351
1615637470.2720585,90,0.10087069123983383
1615637495.16703,91,0.10334217548370361
1615637520.1375337,92,0.09871118515729904
1615637545.1057155,93,0.11190738528966904
1615637570.061,94,0.10445139557123184
1615637594.971387,95,0.10198766738176346
1615637619.9670324,96,0.10256823897361755
1615637644.924282,97,0.10394218564033508
1615637669.9927187,98,0.1008816510438919
1615637695.0791588,99,0.10485189408063889
1615637720.1007845,100,0.10237787663936615
1615637744.8651204,101,0.10031580924987793
1615637769.958377,102,0.09594560414552689
1615637794.7620614,103,0.10173767060041428
1615637819.646741,104,0.10601931810379028
1615637844.6059756,105,0.09727376699447632
1615637869.483752,106,0.0960974171757698
1615637894.2758448,107,0.09352491050958633
1615637918.94676,108,0.09341723471879959
1615637943.7472007,109,0.09769035130739212
1615637968.720979,110,0.096980020403862
1615637993.821564,111,0.09186872839927673
1615638018.648943,112,0.10082962363958359
1615638043.5374885,113,0.10062415152788162
1615638068.7107193,114,0.09654569625854492
