Wall time,Step,Value
1615724376.6747649,65,0.039375390857458115
1615724412.9130523,66,0.03704509511590004
1615724449.1850142,67,0.036215439438819885
1615724485.3093767,68,0.03642705827951431
1615724521.4856656,69,0.03456411883234978
1615724557.6014917,70,0.03734329715371132
1615724593.7603867,71,0.03687247261404991
1615724629.836895,72,0.035567235201597214
1615724665.940114,73,0.041328102350234985
1615724702.0292604,74,0.037186019122600555
1615724738.204861,75,0.03800434619188309
1615724774.429455,76,0.0344042032957077
1615724810.573457,77,0.03167862445116043
1615724846.854142,78,0.0355910062789917
1615724883.2145462,79,0.03471659868955612
1615724919.4285207,80,0.03366926684975624
1615724955.709461,81,0.03214682266116142
1615724991.949051,82,0.03016648255288601
1615725028.2611895,83,0.031071312725543976
1615725064.3256793,84,0.028922872617840767
1615725100.474752,85,0.030424440279603004
1615725136.754731,86,0.029649153351783752
1615725172.974213,87,0.029263515025377274
1615725209.0824986,88,0.02899186499416828
1615725245.255576,89,0.027545921504497528
1615725281.572656,90,0.028280341997742653
1615725317.8200169,91,0.026652686297893524
1615725354.0111933,92,0.028416858986020088
1615725390.215314,93,0.02801201120018959
1615725426.3287191,94,0.028453173115849495
1615725462.4818861,95,0.026505203917622566
1615725498.65401,96,0.02788255177438259
1615725534.9171963,97,0.02911592461168766
1615725571.2939458,98,0.027666756883263588
1615725607.5512264,99,0.026479581370949745
1615725643.798094,100,0.02634793519973755
1615725680.1288536,101,0.02517690137028694
1615725716.329028,102,0.02467246539890766
1615725752.6008666,103,0.024219971150159836
1615725788.8603876,104,0.025609727948904037
1615725825.1168156,105,0.024672923609614372
1615725861.3116317,106,0.025118887424468994
1615725897.5915544,107,0.02456926926970482
1615725934.0171373,108,0.025458965450525284
1615725970.4680758,109,0.02498939074575901
1615726006.9136024,110,0.025925489142537117
1615726043.0259798,111,0.025673599913716316
1615726079.1703408,112,0.025531955063343048
1615726115.48724,113,0.02375035360455513
1615726151.8307512,114,0.024588940665125847
1615726188.070763,115,0.023816710337996483
1615726224.4007566,116,0.024338098242878914
1615726260.6501386,117,0.022546229884028435
1615726296.9848683,118,0.024341322481632233
1615726333.3776474,119,0.023378686979413033
1615726369.754838,120,0.023011375218629837
1615726405.964876,121,0.022169847041368484
1615726442.2193992,122,0.022819723933935165
1615726478.5575771,123,0.02324967086315155
1615726514.738821,124,0.022898273542523384
1615726550.8936875,125,0.02261342667043209
1615726587.0994549,126,0.021671919152140617
1615726623.2210543,127,0.022823957726359367
1615726659.4083266,128,0.02205364592373371
1615726695.4903362,129,0.02251533605158329
1615726731.7805302,130,0.023982370272278786
1615726767.9744205,131,0.021783497184515
1615726804.278641,132,0.02294912375509739
1615726840.4999201,133,0.02208697982132435
1615726876.8553429,134,0.022244339808821678
1615726913.171625,135,0.022363051772117615
1615726949.393734,136,0.022958166897296906
1615726985.647026,137,0.02046137861907482
1615727021.9876735,138,0.022232767194509506
1615727058.3050206,139,0.02162148803472519
1615727094.7922704,140,0.021474160254001617
1615727131.2480497,141,0.022381212562322617
1615727167.5724623,142,0.02152564935386181
1615727204.0214367,143,0.021427849307656288
1615727240.4443126,144,0.02124951407313347
1615727276.7255225,145,0.020987601950764656
1615727313.0665107,146,0.020526889711618423
1615727349.3325636,147,0.02135077491402626
1615727385.5232491,148,0.02162727154791355
1615727421.8002079,149,0.022318895906209946
1615727458.0888731,150,0.020708171650767326
1615727494.4038706,151,0.02031559869647026
1615727530.7138023,152,0.02065678872168064
1615727566.9285061,153,0.021311430260539055
1615727603.2508547,154,0.020035434514284134
1615727639.4322202,155,0.02112758345901966
1615727675.5834067,156,0.021887822076678276
1615727711.64215,157,0.020431723445653915
1615727747.8607388,158,0.020390253514051437
1615727784.2244563,159,0.02062091790139675
1615727820.430058,160,0.021122965961694717
1615727856.8199356,161,0.022063450887799263
1615727892.9730206,162,0.021238714456558228
1615727929.2326035,163,0.02157493121922016
1615727965.4937444,164,0.021198680624365807
1615728001.4879289,165,0.021068470552563667
1615728037.774337,166,0.02050822228193283
1615728073.9969397,167,0.021523164585232735
1615728110.1937315,168,0.02158142626285553
1615728146.3485973,169,0.01994004100561142
1615728182.4754019,170,0.020630182698369026
1615728218.5888817,171,0.019860118627548218
1615728254.7538862,172,0.021028513088822365
1615728291.0284615,173,0.0194205604493618
1615728327.3525345,174,0.02009478397667408
1615728363.637457,175,0.020003437995910645
1615728399.8680067,176,0.020412463694810867
1615728436.1477983,177,0.020339546725153923
1615728472.2829876,178,0.02133840322494507
1615728508.350836,179,0.019827932119369507
1615728544.2915783,180,0.020159784704446793
1615728580.4702508,181,0.02117893658578396
1615728616.6100385,182,0.02019433118402958
1615728652.8495524,183,0.020500244572758675
1615728689.0063598,184,0.02000320702791214
1615728725.233689,185,0.02003341354429722
1615728761.4656796,186,0.021029166877269745
1615728797.580984,187,0.021206079050898552
1615728833.793011,188,0.02062300592660904
1615728869.8485806,189,0.02098354510962963
1615728905.785885,190,0.020276272669434547
1615728941.908367,191,0.020421363413333893
1615728978.0335944,192,0.02057889848947525
1615729014.2378397,193,0.02039935253560543
1615729050.452387,194,0.021544165909290314
1615729086.6270337,195,0.020222576335072517
1615729122.724347,196,0.02148488350212574
1615729158.8820379,197,0.021808983758091927
1615729195.0934467,198,0.020014697685837746
1615729231.2680182,199,0.02009785734117031
1615729267.6511326,200,0.01968066580593586
