Wall time,Step,Value
1615630211.601983,177,96.45124816894531
1615630236.863133,178,95.83499908447266
1615630262.1488936,179,95.8125
1615630287.463888,180,96.41999816894531
1615630312.801803,181,96.23249816894531
1615630338.0282242,182,96.90625
1615630363.4165199,183,95.75
1615630388.729053,184,95.83499908447266
1615630414.0542703,185,96.11624908447266
1615630439.43923,186,96.09874725341797
1615630464.6364665,187,96.25
1615630489.9219909,188,96.08499908447266
1615630515.1837318,189,96.36624908447266
1615630540.4934855,190,95.85749816894531
1615630565.6360989,191,96.34874725341797
1615630590.8944507,192,95.95124816894531
1615630616.3184402,193,95.74124908447266
1615630641.7568471,194,96.15625
1615630667.1266842,195,96.28125
1615630692.6038551,196,95.95999908447266
1615630717.8694959,197,96.1875
1615630743.1927292,198,96.11624908447266
1615630768.4668212,199,96.0
1615630793.7198215,200,96.15625
