Wall time,Step,Value
1615722248.8887732,1,1.0019779205322266
1615722286.7549367,2,0.5159866809844971
1615722321.3601787,3,0.4572364389896393
1615722356.0846343,4,0.3956040143966675
1615722390.7967257,5,0.3727509379386902
1615722425.690511,6,0.3576471209526062
1615722460.4054523,7,0.3138135075569153
1615722495.2604733,8,0.32770344614982605
1615722530.206794,9,0.301862895488739
1615722564.9614286,10,0.3033149838447571
1615722599.6718254,11,0.27964091300964355
1615722634.5688872,12,0.32217535376548767
1615722669.4394462,13,0.2633301317691803
1615722704.0827458,14,0.2594538629055023
1615722738.9711368,15,0.25308868288993835
1615722773.8692286,16,0.2897004783153534
1615722808.664671,17,0.26549163460731506
1615722843.4175463,18,0.23532795906066895
1615722878.0848823,19,0.2556624710559845
1615722912.9114127,20,0.23049291968345642
1615722947.6407316,21,0.1884046345949173
1615722982.4637282,22,0.1686888337135315
1615723017.1844633,23,0.17112524807453156
1615723051.9069643,24,0.16697858273983002
1615723086.5343726,25,0.17294766008853912
1615723121.2060683,26,0.1688160002231598
1615723155.947359,27,0.16323813796043396
1615723190.4705935,28,0.15945333242416382
1615723225.094369,29,0.1637193262577057
1615723259.6861348,30,0.1562120020389557
1615723294.3754842,31,0.14935272932052612
1615723328.9366972,32,0.15855389833450317
1615723363.507109,33,0.16360028088092804
1615723398.2603989,34,0.1455090194940567
1615723432.9564633,35,0.1629248410463333
1615723467.7313733,36,0.1589893251657486
1615723502.3839648,37,0.16264042258262634
1615723537.1262813,38,0.15365949273109436
1615723571.6907613,39,0.14567577838897705
1615723606.355457,40,0.1432129144668579
1615723641.1177387,41,0.1314743310213089
1615723675.9420555,42,0.12789107859134674
1615723710.6637528,43,0.11461225152015686
1615723745.3926091,44,0.11618039011955261
1615723780.1894624,45,0.1119464561343193
1615723814.7723346,46,0.11381165683269501
1615723849.3593304,47,0.1070229709148407
1615723883.8551857,48,0.1067357137799263
1615723918.531212,49,0.10938679426908493
1615723953.1813014,50,0.11162315309047699
1615723987.861255,51,0.1135675460100174
1615724022.521503,52,0.11052972823381424
1615724057.1378615,53,0.10429936647415161
1615724091.770219,54,0.1062457412481308
1615724126.3998034,55,0.10450302809476852
